CustomerID,LastPurchase,FirstPurchase,Frequency,Monetary,Recency,TenureDays,AvgOrderValue,R_Score,F_Score,M_Score,RFM_Score,Segment,Decile
12621,2011-12-08 11:25:00,2010-12-09 10:16:00,20,13689.67,2,364,684.4835,5,1,1,7,New / Promising,1
12622,2011-04-21 16:39:00,2011-04-21 16:39:00,1,180.1,232,0,180.1,1,4,5,10,Can't Lose Them,9
12623,2011-03-08 13:50:00,2011-03-08 13:50:00,1,305.1,276,0,305.1,1,4,4,9,Can't Lose Them,8
12624,2011-08-25 15:04:00,2011-06-15 12:34:00,2,641.13,106,71,320.565,2,3,3,8,At Risk,6
12625,2011-05-12 09:54:00,2011-01-24 13:27:00,2,2683.82,212,107,1341.91,1,3,1,5,At Risk,2
12626,2011-11-16 16:06:00,2011-01-17 11:01:00,9,6620.48,23,303,735.6088888888888,4,1,1,6,New / Promising,1
12627,2011-11-29 12:07:00,2011-07-22 13:59:00,7,4478.53,11,129,639.79,5,1,1,7,New / Promising,1
12628,2011-12-05 13:15:00,2011-10-06 09:28:00,3,786.46,4,60,262.15333333333336,5,2,3,10,New / Promising,5
12630,2011-11-30 10:48:00,2011-10-27 10:41:00,2,1270.88,10,34,635.44,5,3,2,10,Needs Attention,4
12631,2011-10-13 13:53:00,2011-10-13 13:53:00,1,640.5,57,0,640.5,3,4,3,10,Needs Attention,6
12633,2011-10-12 11:40:00,2011-02-25 08:44:00,4,2163.98,59,229,540.995,3,2,1,6,Needs Attention,2
12635,2011-09-11 11:04:00,2011-07-08 08:43:00,2,1689.18,90,65,844.59,2,3,2,7,At Risk,3
12637,2011-10-03 13:46:00,2011-01-20 10:47:00,8,6002.9,67,256,750.3625,3,1,1,5,Needs Attention,1
12638,2011-11-06 13:11:00,2011-11-06 13:11:00,1,671.69,33,0,671.69,4,4,3,11,Loyal,5
12639,2011-04-15 12:48:00,2011-04-15 12:48:00,1,486.1,239,0,486.1,1,4,4,9,Can't Lose Them,7
12640,2011-11-16 11:52:00,2011-09-19 12:01:00,3,1174.58,24,57,391.52666666666664,4,2,2,8,New / Promising,4
12641,2011-08-16 13:26:00,2011-08-16 13:26:00,1,185.9,115,0,185.9,2,4,5,11,Can't Lose Them,9
12642,2011-11-14 15:03:00,2011-08-24 09:23:00,3,1013.26,25,82,337.75333333333333,4,2,2,8,New / Promising,4
12643,2011-08-03 12:56:00,2011-01-11 11:48:00,6,3344.64,128,204,557.4399999999999,2,1,1,4,Lost / Low Value,2
12644,2011-08-02 10:33:00,2011-08-02 10:33:00,1,477.91,130,0,477.91,2,4,4,10,Can't Lose Them,7
12645,2011-11-06 12:38:00,2011-01-27 13:08:00,4,1775.18,34,282,443.795,3,2,2,7,Needs Attention,3
12646,2011-12-05 10:14:00,2011-10-21 12:52:00,2,1346.97,5,44,673.485,5,3,2,10,Needs Attention,3
12647,2011-11-17 12:56:00,2010-12-05 14:02:00,12,3722.82,22,346,310.235,4,1,1,6,New / Promising,1
12648,2011-07-08 11:55:00,2011-07-08 11:55:00,1,318.05,155,0,318.05,2,4,4,10,Can't Lose Them,8
12649,2011-08-24 14:41:00,2011-05-11 14:37:00,3,623.51,107,105,207.83666666666667,2,2,3,7,Lost / Low Value,6
12650,2011-12-06 16:34:00,2011-12-06 16:34:00,1,314.44,3,0,314.44,5,4,4,13,Champions,8
12651,2011-01-09 12:46:00,2011-01-09 12:46:00,1,114.0,335,0,114.0,1,4,5,10,Can't Lose Them,10
12652,2011-01-12 15:00:00,2011-01-12 15:00:00,1,919.98,331,0,919.98,1,4,3,8,At Risk,5
12653,2011-07-14 10:41:00,2011-02-16 10:53:00,2,2209.85,149,147,1104.925,2,3,1,6,At Risk,2
12654,2011-11-29 10:10:00,2011-02-17 13:16:00,5,601.98,11,284,120.396,5,2,3,10,New / Promising,6
12656,2011-11-22 13:42:00,2011-04-20 09:20:00,5,4051.17,17,216,810.234,4,2,1,7,New / Promising,1
12657,2011-11-28 15:47:00,2011-09-22 11:40:00,4,1643.18,11,67,410.795,5,2,2,9,New / Promising,3
12658,2011-11-21 10:22:00,2011-11-21 10:22:00,1,686.05,19,0,686.05,4,4,3,11,Loyal,5
12659,2011-11-10 11:53:00,2011-11-10 11:53:00,1,91.68,30,0,91.68,4,4,5,13,Champions,10
12660,2011-11-28 13:26:00,2011-11-28 13:26:00,1,245.1,11,0,245.1,5,4,5,14,Champions,9
12662,2011-12-09 11:59:00,2010-12-01 13:04:00,11,3849.78,1,372,349.98,5,1,1,7,New / Promising,1
12664,2011-12-01 17:07:00,2011-01-21 11:42:00,9,4881.88,8,314,542.4311111111111,5,1,1,7,New / Promising,1
12665,2011-01-19 08:34:00,2011-01-19 08:34:00,1,63.0,325,0,63.0,1,4,5,10,Can't Lose Them,10
12667,2011-10-12 17:00:00,2011-10-12 17:00:00,1,620.13,58,0,620.13,3,4,3,10,Needs Attention,6
12668,2011-11-28 10:56:00,2010-12-19 12:46:00,4,3807.15,12,343,951.7875,5,2,1,8,New / Promising,1
12669,2011-07-12 09:54:00,2011-03-28 10:15:00,3,2744.0299999999997,151,105,914.6766666666666,2,2,1,5,Lost / Low Value,2
12670,2011-11-29 15:23:00,2011-04-21 10:16:00,5,2996.05,10,222,599.21,5,2,1,8,New / Promising,2
12672,2011-01-14 09:20:00,2011-01-14 09:20:00,1,225.89999999999998,330,0,225.89999999999998,1,4,5,10,Can't Lose Them,9
12673,2011-12-04 13:55:00,2011-01-17 11:46:00,2,610.52,5,321,305.26,5,3,3,11,Needs Attention,6
12674,2011-11-01 12:12:00,2011-05-16 09:10:00,4,1970.6,39,169,492.65,3,2,2,7,Needs Attention,3
12676,2011-11-15 12:25:00,2011-02-01 15:41:00,6,1331.39,25,286,221.89833333333334,4,1,2,7,New / Promising,4
12678,2011-10-28 13:04:00,2010-12-21 11:00:00,12,17628.46,42,311,1469.0383333333332,3,1,1,5,Needs Attention,1
12679,2011-10-12 12:30:00,2011-03-01 12:26:00,4,1113.02,59,225,278.255,3,2,2,7,Needs Attention,4
12680,2011-12-09 12:50:00,2011-08-18 15:44:00,4,862.81,1,112,215.7025,5,2,3,10,New / Promising,5
12681,2011-11-25 11:33:00,2010-12-07 10:08:00,22,13787.54,15,353,626.7063636363637,4,1,1,6,New / Promising,1
12682,2011-12-06 10:00:00,2010-12-03 13:59:00,31,12279.82,4,367,396.1232258064516,5,1,1,7,New / Promising,1
12683,2011-12-05 16:31:00,2010-12-09 10:37:00,15,8476.57,4,361,565.1046666666666,5,1,1,7,New / Promising,1
12684,2011-12-02 09:53:00,2011-05-10 12:55:00,7,2283.63,8,205,326.23285714285714,5,1,1,7,New / Promising,2
12685,2011-11-11 13:46:00,2011-09-07 10:28:00,6,2863.08,28,65,477.18,4,1,1,6,New / Promising,2
12686,2010-12-03 09:51:00,2010-12-03 09:51:00,1,89.14,372,0,89.14,1,4,5,10,Can't Lose Them,10
12688,2011-08-18 08:49:00,2011-08-18 08:49:00,1,4873.8099999999995,114,0,4873.8099999999995,2,4,1,7,At Risk,1
12689,2011-11-14 08:31:00,2011-08-04 10:04:00,2,1247.61,26,101,623.805,4,3,2,9,Needs Attention,4
12690,2011-05-18 09:09:00,2011-05-18 09:09:00,1,389.01,206,0,389.01,1,4,4,9,Can't Lose Them,7
12691,2011-11-11 16:49:00,2010-12-17 14:46:00,6,1035.8,28,329,172.63333333333333,4,1,2,7,New / Promising,4
12693,2011-08-04 17:51:00,2011-01-24 12:58:00,4,855.91,127,192,213.9775,2,2,3,7,Lost / Low Value,5
12694,2011-09-30 13:06:00,2011-06-09 17:48:00,2,869.67,70,112,434.835,3,3,3,9,Needs Attention,5
12695,2011-12-02 13:22:00,2011-05-13 13:15:00,4,582.1,7,203,145.525,5,2,3,10,New / Promising,6
12697,2011-11-11 08:47:00,2011-06-23 15:44:00,3,957.59,29,140,319.19666666666666,4,2,2,8,New / Promising,4
12700,2011-12-02 10:47:00,2011-05-08 16:10:00,4,4939.99,8,207,1234.9975,5,2,1,8,New / Promising,1
12701,2011-09-21 10:47:00,2011-04-11 13:02:00,2,797.71,80,162,398.855,2,3,3,8,At Risk,5
12702,2011-11-20 10:36:00,2011-11-20 10:36:00,1,219.0,20,0,219.0,4,4,5,13,Champions,9
12703,2011-09-29 17:52:00,2011-09-29 17:52:00,1,283.55,71,0,283.55,3,4,4,11,Needs Attention,8
12704,2011-12-02 13:15:00,2011-06-23 10:20:00,8,2340.84,7,162,292.605,5,1,1,7,New / Promising,2
12705,2011-11-24 13:17:00,2010-12-17 15:58:00,9,6868.29,15,341,763.1433333333333,4,1,1,6,New / Promising,1
12707,2011-02-21 08:38:00,2011-02-21 08:38:00,1,603.42,292,0,603.42,1,4,3,8,At Risk,6
12708,2011-11-10 09:52:00,2010-12-06 10:43:00,10,2712.91,30,338,271.291,4,1,1,6,New / Promising,2
12709,2011-11-24 15:38:00,2010-12-08 09:49:00,15,9706.52,15,351,647.1013333333334,4,1,1,6,New / Promising,1
12710,2011-09-04 12:00:00,2011-05-22 14:05:00,3,1149.02,97,104,383.00666666666666,2,2,2,6,Lost / Low Value,4
12712,2011-11-11 08:19:00,2010-12-03 14:30:00,13,4396.13,29,342,338.1638461538462,4,1,1,6,New / Promising,1
12713,2011-12-09 12:16:00,2011-12-09 12:16:00,1,848.55,1,0,848.55,5,4,3,12,Loyal,5
12714,2011-11-30 15:43:00,2011-02-18 10:53:00,5,4708.86,9,285,941.7719999999999,5,2,1,8,New / Promising,1
12715,2011-08-25 15:22:00,2011-08-25 15:22:00,1,343.36,106,0,343.36,2,4,4,10,Can't Lose Them,8
12716,2011-12-06 08:55:00,2011-07-29 13:28:00,2,1053.49,4,129,526.745,5,3,2,10,Needs Attention,4
12717,2011-07-11 14:47:00,2011-04-08 10:32:00,2,1030.98,151,94,515.49,2,3,2,7,At Risk,4
12718,2011-09-29 16:38:00,2011-09-29 16:38:00,1,238.25,71,0,238.25,3,4,5,12,Needs Attention,9
12719,2011-12-04 13:45:00,2011-10-05 14:50:00,2,644.95,5,59,322.475,5,3,3,11,Needs Attention,6
12720,2011-12-07 08:03:00,2010-12-05 15:21:00,25,5781.73,3,366,231.26919999999998,5,1,1,7,New / Promising,1
12721,2011-11-08 12:13:00,2010-12-20 11:38:00,6,2656.13,32,323,442.68833333333333,4,1,1,6,New / Promising,2
12722,2011-09-15 14:50:00,2011-07-12 11:55:00,4,997.63,85,65,249.4075,2,2,2,6,Lost / Low Value,4
12723,2011-12-06 10:19:00,2011-10-05 15:52:00,5,725.07,4,61,145.014,5,2,3,10,New / Promising,5
12724,2011-12-04 16:02:00,2011-01-11 15:00:00,4,1031.41,5,327,257.8525,5,2,2,9,New / Promising,4
12725,2010-12-03 15:45:00,2010-12-03 15:45:00,1,427.8,371,0,427.8,1,4,4,9,Can't Lose Them,7
12726,2011-11-11 13:35:00,2010-12-17 12:56:00,7,2609.1,28,329,372.7285714285714,4,1,1,6,New / Promising,2
12727,2011-11-29 11:46:00,2011-01-23 15:17:00,7,3980.7,11,309,568.6714285714286,5,1,1,7,New / Promising,1
12728,2011-09-29 15:31:00,2011-01-11 13:31:00,4,836.33,71,261,209.0825,3,2,3,8,Needs Attention,5
12729,2011-08-18 11:40:00,2011-08-18 11:40:00,1,453.01,114,0,453.01,2,4,4,10,Can't Lose Them,7
12731,2011-11-16 11:59:00,2010-12-10 10:56:00,12,18895.91,24,341,1574.6591666666666,4,1,1,6,New / Promising,1
12732,2011-06-13 11:33:00,2011-06-13 11:33:00,1,236.26000000000002,180,0,236.26000000000002,1,4,5,10,Can't Lose Them,9
12733,2011-04-19 16:19:00,2011-04-19 16:19:00,1,383.95,234,0,383.95,1,4,4,9,Can't Lose Them,7
12734,2010-12-22 12:47:00,2010-12-22 12:47:00,1,110.39999999999999,353,0,110.39999999999999,1,4,5,10,Can't Lose Them,10
12735,2011-01-28 13:37:00,2011-01-06 14:26:00,2,779.5699999999999,315,21,389.78499999999997,1,3,3,7,At Risk,5
12736,2011-01-11 07:57:00,2011-01-11 07:57:00,1,234.0,333,0,234.0,1,4,5,10,Can't Lose Them,9
12738,2010-12-02 18:27:00,2010-12-02 18:27:00,1,155.35,372,0,155.35,1,4,5,10,Can't Lose Them,9
12739,2011-09-22 13:00:00,2011-09-01 17:45:00,2,1013.04,78,20,506.52,2,3,2,7,At Risk,4
12740,2011-10-07 10:44:00,2011-10-07 10:44:00,1,427.6,64,0,427.6,3,4,4,11,Needs Attention,7
12743,2011-07-28 16:21:00,2011-07-28 16:06:00,2,540.13,134,0,270.065,2,3,3,8,At Risk,6
12744,2011-10-19 11:18:00,2011-01-25 13:26:00,7,21279.29,52,266,3039.8985714285714,3,1,1,5,Needs Attention,1
12747,2011-12-07 14:34:00,2010-12-05 15:38:00,11,4196.01,2,366,381.4554545454546,5,1,1,7,New / Promising,1
12748,2011-12-09 12:20:00,2010-12-01 12:48:00,209,33053.19,1,372,158.14923444976077,5,1,1,7,New / Promising,1
12749,2011-12-06 09:56:00,2011-05-10 15:25:00,5,4090.88,4,209,818.176,5,2,1,8,New / Promising,1
12750,2011-08-03 09:13:00,2011-08-03 09:13:00,1,275.88,129,0,275.88,2,4,4,10,Can't Lose Them,8
12752,2011-09-19 13:32:00,2011-09-19 13:32:00,1,4366.78,81,0,4366.78,2,4,1,7,At Risk,1
12753,2011-11-17 10:52:00,2010-12-12 11:44:00,6,21429.39,23,339,3571.565,4,1,1,6,New / Promising,1
12754,2011-04-18 09:00:00,2011-02-04 10:31:00,3,3010.74,236,72,1003.5799999999999,1,2,1,4,Lost / Low Value,2
12755,2011-03-04 12:42:00,2010-12-09 10:44:00,2,3811.95,281,85,1905.975,1,3,1,5,At Risk,1
12756,2011-09-14 09:31:00,2011-09-14 09:31:00,1,112.07999999999998,87,0,112.07999999999998,2,4,5,11,Can't Lose Them,10
12757,2011-11-24 12:30:00,2011-05-12 19:01:00,13,7834.650000000001,16,195,602.6653846153847,4,1,1,6,New / Promising,1
12758,2011-08-15 10:22:00,2011-03-08 12:05:00,2,2791.59,117,159,1395.795,2,3,1,6,At Risk,2
12759,2011-10-18 14:49:00,2011-03-09 08:09:00,3,1531.44,52,223,510.48,3,2,2,7,Needs Attention,3
12762,2011-12-02 10:23:00,2011-11-14 14:23:00,2,1898.52,8,17,949.26,5,3,2,10,Needs Attention,3
12763,2011-07-24 14:12:00,2010-12-05 15:46:00,2,494.08,138,230,247.04,2,3,3,8,At Risk,6
12764,2011-01-27 10:19:00,2011-01-27 10:19:00,1,1693.88,317,0,1693.88,1,4,2,7,At Risk,3
12766,2011-12-06 08:46:00,2010-12-08 13:53:00,7,6989.63,4,362,998.5185714285715,5,1,1,7,New / Promising,1
12769,2011-04-15 10:25:00,2011-04-15 10:25:00,1,1143.6,239,0,1143.6,1,4,2,7,At Risk,4
12770,2011-05-13 09:33:00,2011-05-13 09:33:00,1,1351.45,211,0,1351.45,1,4,2,7,At Risk,3
12772,2011-10-11 09:19:00,2011-10-11 09:19:00,1,892.47,60,0,892.47,3,4,3,10,Needs Attention,5
12775,2011-11-22 16:33:00,2011-02-01 13:45:00,5,1386.04,17,294,277.20799999999997,4,2,2,8,New / Promising,3
12778,2011-11-20 11:30:00,2011-01-31 14:35:00,6,822.23,20,292,137.03833333333333,4,1,3,8,New / Promising,5
12779,2011-11-02 11:43:00,2010-12-03 13:40:00,8,3981.36,38,333,497.67,3,1,1,5,Needs Attention,1
12781,2011-10-07 10:37:00,2011-02-28 08:43:00,2,826.74,64,221,413.37,3,3,3,9,Needs Attention,5
12782,2011-12-05 09:16:00,2010-12-17 11:30:00,5,2330.92,5,352,466.184,5,2,1,8,New / Promising,2
12783,2011-12-07 15:56:00,2011-09-25 15:35:00,6,2225.91,2,73,370.98499999999996,5,1,1,7,New / Promising,2
12784,2011-11-30 15:38:00,2011-11-24 12:53:00,2,532.8199999999999,9,6,266.40999999999997,5,3,3,11,Needs Attention,6
12785,2010-12-10 13:48:00,2010-12-10 13:48:00,1,311.95,364,0,311.95,1,4,4,9,Can't Lose Them,8
12787,2011-11-30 08:44:00,2011-05-31 09:36:00,3,463.66,10,182,154.55333333333334,5,2,4,11,Needs Attention,7
12789,2011-10-05 13:34:00,2011-10-05 13:34:00,1,91.85,65,0,91.85,3,4,5,12,Needs Attention,10
12790,2011-05-31 14:14:00,2011-05-31 14:14:00,1,324.92,192,0,324.92,1,4,4,9,Can't Lose Them,8
12791,2010-12-01 11:27:00,2010-12-01 11:27:00,1,192.60000000000002,374,0,192.60000000000002,1,4,5,10,Can't Lose Them,9
12792,2011-03-28 11:36:00,2011-03-28 11:36:00,1,400.53999999999996,257,0,400.53999999999996,1,4,4,9,Can't Lose Them,7
12793,2011-01-09 12:12:00,2010-12-03 15:14:00,2,545.48,335,36,272.74,1,3,3,7,At Risk,6
12794,2011-10-17 14:54:00,2011-09-02 12:01:00,2,860.41,53,45,430.205,3,3,3,9,Needs Attention,5
12795,2011-11-21 10:27:00,2011-11-21 10:27:00,1,430.48,19,0,430.48,4,4,4,12,Champions,7
12797,2010-12-09 10:55:00,2010-12-09 10:55:00,1,254.03,366,0,254.03,1,4,4,9,Can't Lose Them,8
12798,2011-11-29 15:52:00,2011-06-22 10:11:00,3,6977.04,10,160,2325.68,5,2,1,8,New / Promising,1
12802,2011-06-06 09:36:00,2011-06-06 09:36:00,1,427.58,187,0,427.58,1,4,4,9,Can't Lose Them,7
12808,2011-11-03 10:05:00,2010-12-06 10:27:00,3,483.65000000000003,37,331,161.21666666666667,3,2,4,9,Needs Attention,7
12809,2011-06-15 10:51:00,2011-06-15 10:51:00,1,489.31,178,0,489.31,2,4,3,9,At Risk,6
12811,2011-03-24 09:42:00,2011-02-28 15:39:00,3,514.85,261,23,171.61666666666667,1,2,3,6,Lost / Low Value,6
12812,2011-10-26 09:54:00,2011-10-26 09:54:00,1,229.64000000000001,45,0,229.64000000000001,3,4,5,12,Needs Attention,9
12814,2011-08-30 12:11:00,2011-08-30 12:11:00,1,125.92,102,0,125.92,2,4,5,11,Can't Lose Them,10
12815,2011-07-15 10:21:00,2011-05-25 13:34:00,2,1063.46,148,50,531.73,2,3,2,7,At Risk,4
12816,2011-09-05 12:41:00,2011-06-16 13:24:00,2,572.2,96,80,286.1,2,3,3,8,At Risk,6
12817,2011-03-03 16:28:00,2011-03-03 16:28:00,1,166.04,281,0,166.04,1,4,5,10,Can't Lose Them,9
12818,2011-03-23 12:06:00,2011-03-23 12:06:00,1,1542.08,262,0,1542.08,1,4,2,7,At Risk,3
12820,2011-12-06 15:12:00,2011-01-17 12:34:00,4,942.34,3,323,235.585,5,2,2,9,New / Promising,4
12821,2011-05-09 15:51:00,2011-05-09 15:51:00,1,92.72,214,0,92.72,1,4,5,10,Can't Lose Them,10
12822,2011-09-30 10:04:00,2011-09-13 13:46:00,2,948.88,71,16,474.44,3,3,2,8,Needs Attention,4
12823,2011-09-26 07:35:00,2011-02-16 12:15:00,5,1759.5,75,221,351.9,2,2,2,6,Lost / Low Value,3
12824,2011-10-11 12:49:00,2011-10-11 12:49:00,1,397.12,60,0,397.12,3,4,4,11,Needs Attention,7
12826,2011-12-07 10:25:00,2010-12-09 15:21:00,7,1474.72,3,362,210.67428571428573,5,1,2,8,New / Promising,3
12827,2011-12-04 12:17:00,2011-10-26 15:44:00,3,430.15000000000003,6,38,143.38333333333335,5,2,4,11,Needs Attention,7
12828,2011-12-07 08:45:00,2011-08-01 16:16:00,6,1018.71,3,127,169.785,5,1,2,8,New / Promising,4
12829,2011-01-07 11:13:00,2010-12-14 14:54:00,2,293.0,337,23,146.5,1,3,4,8,At Risk,8
12830,2011-11-02 11:54:00,2011-06-21 10:53:00,6,6814.64,38,134,1135.7733333333333,3,1,1,5,Needs Attention,1
12831,2011-03-22 13:02:00,2011-03-22 13:02:00,1,215.05,262,0,215.05,1,4,5,10,Can't Lose Them,9
12832,2011-11-07 13:30:00,2011-09-02 13:48:00,2,383.03,32,65,191.515,4,3,4,11,Needs Attention,7
12833,2011-07-17 13:46:00,2011-07-17 13:46:00,1,417.38,145,0,417.38,2,4,4,10,Can't Lose Them,7
12834,2011-03-02 09:49:00,2011-03-02 09:49:00,1,312.38,283,0,312.38,1,4,4,9,Can't Lose Them,8
12836,2011-10-11 15:10:00,2011-02-01 11:19:00,4,2610.36,59,252,652.59,3,2,1,6,Needs Attention,2
12837,2011-06-19 16:07:00,2011-06-19 16:07:00,1,134.1,173,0,134.1,2,4,5,11,Can't Lose Them,10
12838,2011-11-06 12:20:00,2010-12-01 11:57:00,2,671.95,34,340,335.975,3,3,3,9,Needs Attention,5
12839,2011-12-07 12:33:00,2010-12-07 15:48:00,14,5591.42,3,364,399.38714285714286,5,1,1,7,New / Promising,1
12840,2011-07-19 09:29:00,2011-04-27 12:21:00,4,2726.77,144,82,681.6925,2,2,1,5,Lost / Low Value,2
12841,2011-12-05 11:13:00,2010-12-03 10:43:00,25,3991.58,5,367,159.6632,5,1,1,7,New / Promising,1
12842,2011-09-30 15:33:00,2011-02-04 12:36:00,2,1118.99,70,238,559.495,3,3,2,8,Needs Attention,4
12843,2011-10-05 12:09:00,2011-03-20 14:38:00,8,1702.26,66,198,212.7825,3,1,2,6,Needs Attention,3
12844,2011-11-10 13:31:00,2011-08-01 13:11:00,2,325.96000000000004,29,101,162.98000000000002,4,3,4,11,Needs Attention,8
12845,2011-03-17 13:34:00,2011-02-22 14:10:00,4,354.09,267,22,88.5225,1,2,4,7,Lost / Low Value,7
12847,2011-11-17 13:16:00,2011-11-17 13:16:00,1,843.64,22,0,843.64,4,4,3,11,Loyal,5
12849,2011-11-08 13:41:00,2011-03-16 12:26:00,2,1010.29,31,237,505.145,4,3,2,9,Needs Attention,4
12851,2011-09-04 12:41:00,2011-09-04 12:41:00,1,131.81,97,0,131.81,2,4,5,11,Can't Lose Them,10
12852,2011-02-18 08:47:00,2011-02-18 08:47:00,1,311.55,295,0,311.55,1,4,4,9,Can't Lose Them,8
12853,2011-07-28 11:29:00,2011-01-28 10:28:00,6,1957.1000000000001,135,181,326.18333333333334,2,1,2,5,Lost / Low Value,3
12854,2011-09-22 12:15:00,2011-01-25 13:35:00,3,1316.25,79,239,438.75,2,2,2,6,Lost / Low Value,4
12855,2010-12-02 09:37:00,2010-12-02 09:37:00,1,38.1,373,0,38.1,1,4,5,10,Can't Lose Them,10
12856,2011-12-02 10:52:00,2011-10-07 12:38:00,6,2170.78,8,55,361.7966666666667,5,1,1,7,New / Promising,2
12857,2011-05-13 10:20:00,2011-02-10 12:32:00,2,1106.4,211,91,553.2,1,3,2,6,At Risk,4
12863,2011-10-18 14:15:00,2011-10-18 14:15:00,1,521.2,52,0,521.2,3,4,3,10,Needs Attention,6
12864,2011-07-24 13:03:00,2011-07-24 13:03:00,1,147.12,138,0,147.12,2,4,5,11,Can't Lose Them,10
12865,2011-11-13 14:31:00,2011-08-08 10:11:00,2,1568.23,26,97,784.115,4,3,2,9,Needs Attention,3
12866,2011-03-01 14:11:00,2011-03-01 14:11:00,1,559.12,283,0,559.12,1,4,3,8,At Risk,6
12867,2011-11-13 15:30:00,2010-12-14 16:39:00,7,4009.34,26,333,572.7628571428571,4,1,1,6,New / Promising,1
12868,2011-06-07 10:42:00,2010-12-01 12:50:00,6,1607.0600000000002,186,187,267.84333333333336,1,1,2,4,Lost / Low Value,3
12871,2011-09-16 15:07:00,2011-05-16 13:32:00,2,380.64,84,123,190.32,2,3,4,9,At Risk,7
12872,2011-01-17 10:52:00,2010-12-09 14:44:00,2,599.97,327,38,299.985,1,3,3,7,At Risk,6
12873,2011-03-02 14:58:00,2011-03-02 14:58:00,1,374.0,282,0,374.0,1,4,4,9,Can't Lose Them,7
12875,2011-07-19 15:30:00,2010-12-12 12:03:00,2,343.2300000000001,143,219,171.61500000000004,2,3,4,9,At Risk,8
12876,2011-10-13 12:26:00,2011-05-27 13:34:00,2,2218.02,58,138,1109.01,3,3,1,7,Needs Attention,2
12877,2011-12-06 10:30:00,2010-12-16 12:23:00,12,1535.77,4,354,127.98083333333334,5,1,2,8,New / Promising,3
12878,2011-04-17 13:07:00,2011-03-18 14:02:00,2,854.99,236,29,427.495,1,3,3,7,At Risk,5
12879,2011-10-26 12:24:00,2011-09-09 12:11:00,3,573.22,45,47,191.07333333333335,3,2,3,8,Needs Attention,6
12881,2011-03-09 11:44:00,2011-03-09 11:44:00,1,298.0,276,0,298.0,1,4,4,9,Can't Lose Them,8
12882,2011-11-30 16:18:00,2011-11-06 11:22:00,2,1463.04,9,24,731.52,5,3,2,10,Needs Attention,3
12883,2011-11-15 09:32:00,2011-09-11 15:18:00,4,703.47,25,64,175.8675,4,2,3,9,New / Promising,5
12884,2011-09-12 13:10:00,2011-09-12 13:10:00,1,309.05,88,0,309.05,2,4,4,10,Can't Lose Them,8
12885,2011-10-07 13:40:00,2011-08-08 11:45:00,3,1175.22,63,60,391.74,3,2,2,7,Needs Attention,4
12886,2011-10-03 10:09:00,2011-05-04 11:21:00,2,1378.4,68,151,689.2,3,3,2,8,Needs Attention,3
12888,2011-05-09 16:02:00,2011-03-29 14:31:00,2,354.12,214,41,177.06,1,3,4,8,At Risk,7
12890,2011-11-15 17:26:00,2011-11-15 17:26:00,1,376.71999999999997,24,0,376.71999999999997,4,4,4,12,Champions,7
12891,2011-06-07 12:31:00,2011-02-20 11:28:00,3,331.0,186,107,110.33333333333333,1,2,4,7,Lost / Low Value,8
12893,2011-11-09 12:34:00,2011-11-09 12:34:00,1,176.55,31,0,176.55,4,4,5,13,Champions,9
12895,2011-10-28 13:51:00,2011-09-14 08:35:00,2,372.8,42,44,186.4,3,3,4,10,Needs Attention,7
12897,2011-05-19 12:13:00,2011-02-11 11:40:00,2,216.5,205,97,108.25,1,3,5,9,At Risk,9
12901,2011-12-01 10:07:00,2011-03-14 10:41:00,28,17654.54,9,261,630.5192857142857,5,1,1,7,New / Promising,1
12902,2011-03-20 12:06:00,2011-03-20 12:06:00,1,138.68,265,0,138.68,1,4,5,10,Can't Lose Them,10
12904,2011-11-21 14:34:00,2011-06-20 13:18:00,2,496.06,18,154,248.03,4,3,3,10,Needs Attention,6
12906,2011-11-28 09:55:00,2011-09-22 15:03:00,5,2919.81,12,66,583.962,5,2,1,8,New / Promising,2
12908,2011-06-16 15:39:00,2011-01-31 12:37:00,2,750.0,176,136,375.0,2,3,3,8,At Risk,5
12909,2011-10-31 12:43:00,2011-03-31 12:51:00,5,2178.67,40,213,435.73400000000004,3,2,1,6,Needs Attention,2
12910,2011-11-16 14:28:00,2011-04-12 10:01:00,8,3075.04,23,218,384.38,4,1,1,6,New / Promising,2
12912,2011-12-07 08:55:00,2011-10-30 11:35:00,5,1662.3,3,37,332.46,5,2,2,9,New / Promising,3
12913,2011-12-05 12:11:00,2010-12-06 16:36:00,5,2483.63,5,363,496.726,5,2,1,8,New / Promising,2
12915,2011-07-14 11:34:00,2010-12-02 12:33:00,2,363.65,149,223,181.825,2,3,4,9,At Risk,7
12916,2011-07-24 10:35:00,2011-01-23 10:43:00,4,2944.95,139,181,736.2375,2,2,1,5,Lost / Low Value,2
12917,2011-08-03 16:42:00,2011-08-03 16:42:00,1,594.0,128,0,594.0,2,4,3,9,At Risk,6
12919,2011-12-01 13:47:00,2011-06-23 09:22:00,6,1335.19,8,161,222.53166666666667,5,1,2,8,New / Promising,4
12920,2011-11-22 15:05:00,2011-11-22 15:05:00,1,162.78,17,0,162.78,4,4,5,13,Champions,9
12921,2011-11-30 16:22:00,2010-12-01 15:06:00,37,16587.09,9,364,448.29972972972973,5,1,1,7,New / Promising,1
12922,2011-07-01 15:35:00,2011-07-01 15:35:00,1,405.38,161,0,405.38,2,4,4,10,Can't Lose Them,7
